bank_to,k_symbol,account_to,account_id,amount,order_id
KL,SIPO,49270671,420,7192.0,30038.0
YZ,SIPO,94967096,421,5571.0,30039.0
UV,SIPO,78170078,423,1942.0,30040.0
WX,SIPO,64132481,424,4591.0,30041.0
ST,SIPO,21181220,425,2390.0,30042.0
OP,NULL,54766887,425,806.0,30043.0
GH,POJISTNE,30106497,425,64.0,30044.0
MN,UVER,45444989,426,4201.2,30045.0
AB,SIPO,9528249,426,7497.0,30046.0
GH,NULL,34606760,426,886.0,30047.0
CD,SIPO,43451237,427,8166.0,30048.0
MN,SIPO,64758032,428,3987.0,30049.0
IJ,SIPO,79427033,429,5286.0,30050.0
GH,SIPO,65853184,431,6482.0,30051.0
KL,NULL,66201281,431,715.0,30052.0
WX,SIPO,98904990,434,5666.0,30053.0
ST,NULL,31071788,434,1637.0,30054.0
MN,SIPO,75157016,435,3189.0,30055.0
WX,SIPO,36372977,436,4885.0,30056.0
IJ,NULL,61715274,436,72.0,30057.0
CD,POJISTNE,51325714,436,293.0,30058.0
CD,SIPO,83092337,437,2248.0,30059.0
YZ,NULL,18505370,437,3106.0,30060.0
QR,SIPO,84914481,440,5825.0,30061.0
GH,UVER,78983664,440,1756.0,30062.0
OP,LEASING,58999586,441,4473.0,30063.0
YZ,SIPO,91662942,441,3041.0,30064.0
WX,NULL,11125362,441,765.0,30065.0
EF,UVER,55799275,442,7455.0,30066.0
CD,SIPO,21739507,442,5606.0,30067.0
ST,NULL,98938321,442,2068.0,30068.0
KL,SIPO,39137601,443,1508.0,30069.0
IJ,NULL,32109809,443,463.0,30070.0
QR,POJISTNE,69234090,443,67.0,30071.0
QR,SIPO,53384882,444,4469.0,30072.0
QR,SIPO,65335863,445,3998.0,30073.0
IJ,NULL,49652427,445,7567.0,30074.0
EF,SIPO,81248056,446,6941.0,30075.0
GH,SIPO,35721868,447,5554.0,30076.0
ST,LEASING,99847948,447,554.0,30077.0
AB,SIPO,84388368,449,164.0,30080.0
WX,SIPO,77323555,449,1789.0,30081.0
QR,SIPO,70611452,450,2404.0,30082.0
UV,UVER,62285023,451,7208.0,30083.0
OP,SIPO,27081912,452,5058.0,30084.0
OP,NULL,33601921,452,375.0,30085.0
QR,SIPO,23475498,453,7012.0,30086.0
GH,SIPO,80305754,454,5687.0,30087.0
ST,SIPO,60398054,455,8339.0,30088.0
WX,LEASING,12626231,456,4783.1,30089.0
AB,SIPO,65390032,458,9586.0,30092.0
CD,LEASING,51641261,458,1031.0,30093.0
MN,SIPO,57986551,460,3554.0,30094.0
OP,SIPO,30994916,461,1530.0,30095.0
ST,SIPO,32409316,462,8325.0,30096.0
QR,SIPO,88697516,463,6385.0,30097.0
UV,SIPO,4756558,464,3509.0,30098.0
ST,LEASING,3081554,465,1278.5,30099.0
IJ,SIPO,59340989,465,11126.0,30100.0
UV,SIPO,90201395,467,3937.0,30101.0
AB,NULL,73301529,467,2895.0,30102.0
AB,SIPO,87048482,468,3735.0,30103.0
YZ,NULL,30738526,468,499.0,30104.0
AB,SIPO,32004195,469,2672.0,30105.0
AB,SIPO,41005563,470,3568.0,30106.0
IJ,NULL,70524096,470,630.0,30107.0
OP,POJISTNE,43083483,470,1078.0,30108.0
ST,SIPO,26110238,471,4695.0,30109.0
CD,NULL,97181409,471,931.0,30110.0
CD,POJISTNE,33731478,471,253.0,30111.0
KL,NULL,45840859,471,202.0,30112.0
UV,UVER,6824928,472,8200.2,30113.0
GH,SIPO,65049969,473,4237.0,30114.0
KL,NULL,67095625,473,2640.0,30115.0
QR,POJISTNE,76250731,473,75.0,30116.0
YZ,NULL,22973603,473,333.0,30117.0
UV,SIPO,33440119,474,694.0,30118.0
OP,NULL,79647504,474,1606.0,30119.0
UV,SIPO,33983725,475,2760.0,30120.0
CD,SIPO,7729125,477,2660.0,30121.0
GH,NULL,40855217,477,254.0,30122.0
IJ,POJISTNE,25759440,477,463.0,30123.0
EF,SIPO,9013551,478,8137.0,30124.0
YZ,SIPO,117046,479,2064.0,30125.0
KL,SIPO,12772888,480,4687.0,30126.0
IJ,LEASING,72983371,480,827.0,30127.0
GH,SIPO,50636059,481,64.0,30128.0
IJ,SIPO,29175484,481,1825.0,30129.0
GH,SIPO,70076584,483,1940.0,30134.0
GH,SIPO,19220835,484,1652.0,30135.0
MN,NULL,16825324,484,1995.0,30136.0
GH,POJISTNE,17417866,484,108.0,30137.0
IJ,NULL,31340134,484,1412.0,30138.0
AB,LEASING,58655077,485,2629.6,30139.0
EF,SIPO,89687889,485,7421.0,30140.0
WX,NULL,56978738,485,1591.0,30141.0
AB,POJISTNE,20747721,485,3572.0,30142.0
GH,SIPO,40831804,487,10684.0,30143.0
ST,SIPO,53826928,489,5608.0,30144.0
UV,SIPO,89067864,490,2042.0,30145.0
EF,SIPO,26434993,491,9090.0,30146.0
EF,LEASING,88363974,494,2629.6,30147.0
GH,SIPO,24389368,494,8728.0,30148.0
ST,NULL,62039023,494,207.0,30149.0
IJ,SIPO,60471528,496,3602.0,30153.0
EF,SIPO,31873262,497,3405.0,30154.0
WX,LEASING,67136871,500,2629.6,30157.0
MN,SIPO,57751679,500,3267.0,30158.0
AB,NULL,1471186,500,539.0,30159.0
KL,UVER,79491948,501,4382.7,30160.0
ST,SIPO,27518320,502,2498.0,30161.0
QR,SIPO,34156501,503,7175.0,30162.0
GH,LEASING,41920358,503,1746.0,30163.0
UV,SIPO,2230048,504,2308.0,30164.0
QR,SIPO,6899768,505,18.0,30165.0
OP,NULL,5099285,505,2203.0,30166.0
GH,SIPO,21071094,506,3011.0,30167.0
QR,NULL,70163124,506,107.0,30168.0
IJ,POJISTNE,18590253,506,278.0,30169.0
IJ,NULL,82022094,506,724.0,30170.0
YZ,SIPO,41786360,508,2480.0,30171.0
IJ,UVER,50397551,509,6261.0,30172.0
YZ,SIPO,34629786,510,2442.0,30173.0
UV,NULL,64973693,510,1319.0,30174.0
GH,POJISTNE,56986600,510,1043.0,30175.0
MN,LEASING,4644132,511,2629.6,30176.0
GH,SIPO,88834064,512,9449.0,30177.0
EF,SIPO,99257760,513,7908.0,30178.0
KL,SIPO,49346691,514,5760.0,30179.0
CD,SIPO,6447190,515,2750.0,30180.0
CD,SIPO,22182691,516,3736.0,30181.0
UV,SIPO,82919829,517,9255.0,30182.0
GH,SIPO,39075994,518,1338.0,30183.0
MN,SIPO,13886338,518,2015.0,30184.0
AB,SIPO,65870404,519,3245.0,30185.0
MN,SIPO,67366206,520,2332.0,30186.0
IJ,SIPO,98804980,521,4234.0,30187.0
WX,SIPO,31764650,522,77.0,30188.0
GH,NULL,18812161,522,4930.0,30189.0
AB,SIPO,71994364,524,5768.0,30190.0
MN,UVER,88872944,525,4382.7,30191.0
ST,SIPO,67853247,525,6454.0,30192.0
MN,SIPO,22128474,526,5074.0,30193.0
IJ,SIPO,11964172,528,2916.0,30195.0
MN,SIPO,85919022,529,3344.0,30196.0
OP,SIPO,48101,531,2144.0,30197.0
EF,SIPO,5924845,533,1319.0,30198.0
IJ,NULL,31916600,533,3427.0,30199.0
KL,SIPO,26713061,534,1747.0,30200.0
KL,NULL,88319682,534,713.0,30201.0
OP,POJISTNE,71464949,534,1341.0,30202.0
OP,SIPO,26501775,535,7021.0,30203.0
UV,NULL,15932035,535,62.0,30204.0
MN,POJISTNE,70218544,535,765.0,30205.0
AB,SIPO,84382724,536,1742.0,30206.0
AB,SIPO,56864386,536,827.0,30207.0
ST,SIPO,79339456,537,1848.0,30208.0
OP,SIPO,5225766,538,2692.0,30209.0
IJ,SIPO,97866481,541,3030.0,30210.0
WX,NULL,97620743,541,72.0,30211.0
AB,POJISTNE,50762343,541,5626.0,30212.0
WX,SIPO,82309841,542,2750.0,30213.0
EF,SIPO,10095620,543,647.0,30214.0
QR,NULL,32736635,543,1086.0,30215.0
CD,POJISTNE,41006070,543,655.0,30216.0
EF,UVER,24082440,544,3798.2,30217.0
YZ,SIPO,87724715,545,3306.0,30218.0
YZ,SIPO,87099098,546,2940.0,30219.0
EF,SIPO,48055100,547,2273.0,30220.0
EF,SIPO,87448715,548,1285.0,30221.0
AB,SIPO,56284767,548,528.0,30222.0
OP,SIPO,83005940,549,1067.0,30223.0
CD,NULL,87506788,549,3024.0,30224.0
GH,SIPO,71731483,550,1247.0,30225.0
WX,SIPO,49558728,550,349.0,30226.0
AB,SIPO,68878775,552,2097.0,30227.0
ST,SIPO,6209928,555,7218.0,30228.0
YZ,NULL,19875437,555,479.0,30229.0
WX,POJISTNE,3315794,555,71.0,30230.0
MN,SIPO,88362860,557,2050.0,30231.0
CD,SIPO,60158938,558,4081.0,30232.0
WX,NULL,11205697,558,1476.0,30233.0
CD,SIPO,77164244,559,2175.0,30234.0
QR,SIPO,17489135,560,5683.0,30235.0
QR,SIPO,37346130,561,343.0,30236.0
WX,SIPO,77749645,561,1308.0,30237.0
QR,SIPO,96173613,563,6245.0,30238.0
YZ,SIPO,8056086,564,295.0,30239.0
IJ,NULL,56459259,564,8713.0,30240.0
KL,SIPO,67758250,565,3509.0,30241.0
CD,LEASING,60686451,568,1408.0,30242.0
YZ,SIPO,87054288,569,2074.0,30243.0
YZ,SIPO,48868894,570,6273.0,30244.0
EF,SIPO,93711280,571,3255.0,30245.0
WX,SIPO,64459979,572,5372.0,30246.0
EF,NULL,76923572,572,960.0,30247.0
QR,POJISTNE,5563730,572,349.0,30248.0
WX,LEASING,71732580,572,1413.0,30249.0
CD,LEASING,80680703,573,2249.0,30250.0
KL,SIPO,32180041,575,756.0,30251.0
GH,NULL,62339043,575,5329.0,30252.0
OP,SIPO,71033382,576,3662.0,30253.0
QR,SIPO,92529356,577,5120.0,30254.0
ST,SIPO,9104431,578,5484.0,30255.0
KL,NULL,6721955,578,601.0,30256.0
KL,POJISTNE,88757896,578,17.0,30257.0
CD,NULL,84361481,578,57.0,30258.0
OP,SIPO,19994384,579,2771.0,30259.0
CD,NULL,61798560,579,1065.0,30260.0
KL,SIPO,18037027,580,3571.0,30261.0
AB,NULL,27916240,580,1715.0,30262.0
KL,SIPO,62047934,581,1502.0,30263.0
KL,SIPO,94775294,582,2812.0,30264.0
MN,SIPO,76447403,584,2302.0,30266.0
AB,SIPO,29001635,588,3141.0,30267.0
MN,NULL,81579917,588,1437.0,30268.0
KL,POJISTNE,40627336,588,511.0,30269.0
GH,SIPO,69257765,589,5746.0,30270.0
WX,SIPO,33145171,591,2788.0,30271.0
WX,SIPO,11703169,592,1148.0,30272.0
MN,SIPO,17637676,592,460.0,30273.0
CD,SIPO,76892024,594,2054.0,30274.0
WX,SIPO,22432470,595,4702.0,30275.0
EF,SIPO,43030637,597,6135.0,30276.0
IJ,SIPO,36825537,598,7781.0,30277.0
OP,SIPO,94891345,599,3118.0,30278.0
MN,NULL,75048130,599,967.0,30279.0
UV,SIPO,6513369,600,5952.0,30280.0
ST,SIPO,62110066,601,2230.0,30281.0
EF,SIPO,11328745,602,3191.0,30282.0
KL,SIPO,46360403,603,4361.0,30283.0
CD,SIPO,93390070,605,6876.0,30284.0
EF,SIPO,87049013,606,7140.0,30285.0
GH,NULL,57793295,606,1071.0,30286.0
KL,SIPO,5990779,607,2082.0,30287.0
AB,SIPO,57903474,608,2895.0,30288.0
IJ,SIPO,28244787,609,1171.0,30289.0
CD,NULL,14562350,609,732.0,30290.0
IJ,POJISTNE,59537684,609,67.0,30291.0
AB,SIPO,98749815,611,2284.0,30292.0
YZ,SIPO,28562253,612,1936.0,30293.0
YZ,SIPO,9777558,614,1664.0,30294.0
UV,SIPO,30659657,615,309.0,30295.0
OP,NULL,63728749,615,1787.0,30296.0
OP,SIPO,38012558,616,1869.0,30297.0
WX,LEASING,41264140,617,2607.2,30298.0
MN,SIPO,8556467,617,13080.0,30299.0
ST,SIPO,52253526,618,747.0,30300.0
WX,NULL,93719195,618,3035.0,30301.0
YZ,SIPO,51829963,619,1729.0,30302.0
AB,NULL,96250706,619,6538.0,30303.0
GH,SIPO,21300334,621,366.0,30304.0
QR,NULL,32067704,621,3043.0,30305.0
MN,SIPO,57849115,622,6255.0,30306.0
MN,NULL,53675001,622,594.0,30307.0
QR,POJISTNE,46919482,622,2568.0,30308.0
GH,NULL,23822355,622,11.0,30309.0
ST,SIPO,73409360,623,419.0,30310.0
IJ,NULL,34328079,623,1653.0,30311.0
CD,LEASING,76538800,625,2607.2,30312.0
QR,SIPO,50207537,625,11457.0,30313.0
WX,SIPO,22472965,626,3639.0,30314.0
KL,SIPO,23483765,627,8228.0,30315.0
KL,LEASING,85517316,627,554.0,30316.0
YZ,SIPO,24106633,628,3028.0,30317.0
QR,SIPO,91464036,629,1207.0,30318.0
WX,SIPO,2222919,629,1500.0,30319.0
IJ,SIPO,662714,630,2361.0,30320.0
GH,SIPO,89184629,631,2394.0,30321.0
OP,SIPO,31188458,632,842.0,30322.0
CD,NULL,54220384,632,199.0,30323.0
ST,POJISTNE,95301532,632,1092.0,30324.0
KL,SIPO,56019914,633,3177.0,30325.0
OP,SIPO,12794989,635,1683.0,30327.0
GH,NULL,86240660,635,2707.0,30328.0
KL,POJISTNE,117952,635,2160.0,30329.0
UV,NULL,56503492,635,1547.0,30330.0
YZ,SIPO,33446622,636,3056.0,30331.0
AB,SIPO,34624809,637,1934.0,30332.0
QR,SIPO,41244357,638,2487.0,30333.0
AB,NULL,77634972,638,4668.0,30334.0
GH,POJISTNE,45651602,638,873.0,30335.0
ST,SIPO,77312248,639,2046.0,30336.0
MN,SIPO,49130755,640,2891.0,30337.0
WX,SIPO,41606414,641,3330.0,30338.0
YZ,SIPO,15593272,644,946.0,30340.0
YZ,NULL,19007480,644,1026.0,30341.0
GH,SIPO,25328028,645,13466.0,30342.0
AB,SIPO,34125185,646,4876.0,30343.0
UV,SIPO,41266620,647,6465.0,30344.0
OP,SIPO,81294440,648,9240.0,30345.0
AB,LEASING,90564441,649,3430.1,30346.0
YZ,SIPO,70699482,650,1697.0,30347.0
QR,SIPO,14427155,651,2652.0,30348.0
CD,NULL,54411101,651,4062.0,30349.0
YZ,SIPO,56959491,652,7591.0,30350.0
IJ,SIPO,52822631,653,5397.0,30351.0
AB,SIPO,49887746,654,2885.0,30352.0
CD,SIPO,91412663,655,1899.0,30353.0
WX,NULL,48714017,655,2036.0,30354.0
KL,POJISTNE,32799506,655,193.0,30355.0
IJ,NULL,19362265,655,341.0,30356.0
KL,SIPO,74315947,656,5477.0,30357.0
AB,SIPO,72237545,657,1066.0,30358.0
MN,NULL,15075981,657,1862.0,30359.0
ST,SIPO,92509448,658,2703.0,30360.0
EF,SIPO,43700408,659,1833.0,30361.0
CD,NULL,72181445,659,107.0,30362.0
EF,SIPO,56245785,660,1234.0,30363.0
WX,NULL,50051724,660,5338.0,30364.0
UV,SIPO,32952279,662,3330.0,30367.0
OP,SIPO,7335311,664,2997.0,30370.0
ST,SIPO,69178992,665,4149.0,30371.0
AB,SIPO,85506128,666,3936.0,30372.0
ST,NULL,70089435,666,2282.0,30373.0
GH,POJISTNE,93173819,666,955.0,30374.0
UV,UVER,65873688,666,1045.0,30375.0
WX,SIPO,12925506,669,1947.0,30386.0
KL,SIPO,71669763,673,4586.0,30390.0
EF,SIPO,63081496,674,2058.0,30391.0
MN,SIPO,74623369,675,6358.0,30392.0
MN,UVER,56463271,675,1704.0,30393.0
GH,SIPO,72221982,676,3017.0,30394.0
YZ,SIPO,20567107,678,1192.0,30395.0
WX,NULL,52606773,678,1929.0,30396.0
CD,POJISTNE,77998667,678,1967.0,30397.0
OP,SIPO,91457056,679,4049.0,30398.0
KL,NULL,27114582,679,450.0,30399.0
UV,POJISTNE,84744864,679,281.0,30400.0
UV,SIPO,98674255,680,4853.0,30401.0
QR,SIPO,39035719,682,1477.0,30404.0
CD,NULL,62099003,682,537.0,30405.0
QR,SIPO,19231844,683,8578.0,30406.0
QR,SIPO,66230869,684,1936.0,30407.0
AB,LEASING,46590065,685,3847.2,30408.0
ST,SIPO,30570674,686,2212.0,30409.0
OP,NULL,92192554,686,2875.0,30410.0
AB,POJISTNE,65920859,686,983.0,30411.0
UV,SIPO,3712326,687,1444.0,30412.0
EF,NULL,84690487,687,3998.0,30413.0
GH,SIPO,38275259,688,2509.0,30414.0
IJ,LEASING,27240383,689,3847.2,30415.0
MN,SIPO,58262753,689,4989.0,30416.0
QR,NULL,99909179,689,1388.0,30417.0
WX,POJISTNE,87462937,689,17.0,30418.0
IJ,NULL,93874132,689,16.0,30419.0
ST,SIPO,19503748,690,7152.0,30420.0
ST,LEASING,45288330,690,1749.0,30421.0
YZ,SIPO,42897981,691,3342.0,30422.0
QR,SIPO,82628667,692,4366.0,30423.0
OP,NULL,98083799,692,137.0,30424.0
IJ,SIPO,37686020,693,6329.0,30425.0
QR,SIPO,91037123,694,3096.0,30426.0
CD,SIPO,38325697,695,9516.0,30427.0
IJ,SIPO,2534234,696,1299.0,30428.0
AB,SIPO,64442080,696,280.0,30429.0
ST,SIPO,77658992,697,6372.0,30430.0
EF,SIPO,98754322,698,6177.0,30431.0
WX,SIPO,21956253,700,1116.0,30432.0
YZ,NULL,83101778,700,1646.0,30433.0
EF,SIPO,53787499,702,2813.0,30434.0
QR,SIPO,41043675,703,2306.0,30435.0
IJ,SIPO,15132719,704,2141.0,30436.0
UV,NULL,96896516,704,1197.0,30437.0
KL,SIPO,67101108,705,4161.0,30438.0
KL,SIPO,95556771,710,3200.0,30441.0
AB,SIPO,97111349,711,3243.0,30442.0
UV,LEASING,19930512,712,3847.2,30443.0
QR,SIPO,13186729,713,3581.0,30444.0
UV,SIPO,88810574,714,3782.0,30445.0
CD,SIPO,61029869,715,2877.0,30446.0
IJ,NULL,30505544,715,1808.0,30447.0
MN,POJISTNE,31952321,715,1378.0,30448.0
KL,SIPO,48199552,717,6561.0,30449.0
KL,UVER,3925556,718,6412.0,30450.0
KL,SIPO,22049463,718,726.0,30451.0
QR,NULL,9956103,718,7122.0,30452.0
MN,POJISTNE,10620361,718,6041.0,30453.0
UV,SIPO,95629697,719,1991.0,30454.0
GH,SIPO,57822185,720,3916.0,30455.0
UV,SIPO,92811554,721,2194.0,30456.0
OP,SIPO,86504637,725,2612.0,30466.0
YZ,SIPO,22188473,726,3198.0,30467.0
YZ,SIPO,24685102,728,1143.0,30468.0
WX,NULL,87029039,728,4119.0,30469.0
EF,LEASING,84884696,728,1863.0,30470.0
AB,SIPO,49945181,729,1872.0,30471.0
GH,NULL,95585292,729,114.0,30472.0
MN,POJISTNE,56525182,729,67.0,30473.0
UV,SIPO,24144953,731,2706.0,30474.0
GH,SIPO,38898217,732,5129.0,30475.0
YZ,SIPO,88755988,734,2228.0,30476.0
EF,SIPO,74098461,735,1389.0,30477.0
IJ,SIPO,93383478,735,2187.0,30478.0
GH,SIPO,78246849,736,2119.0,30479.0
WX,SIPO,70212787,737,2817.0,30480.0
EF,SIPO,52158653,738,970.0,30481.0
OP,NULL,91551339,738,82.0,30482.0
YZ,POJISTNE,99652116,738,3671.0,30483.0
CD,SIPO,15982044,739,5504.0,30484.0
CD,SIPO,99545573,742,2048.0,30485.0
EF,SIPO,82371133,743,2691.0,30486.0
CD,SIPO,51830822,744,2165.0,30487.0
IJ,SIPO,29839259,745,1965.0,30488.0
YZ,SIPO,78167122,746,3452.0,30489.0
YZ,SIPO,4759234,747,2672.0,30490.0
OP,SIPO,75135111,748,6492.0,30491.0
WX,SIPO,49041187,749,4965.0,30492.0
WX,NULL,49583470,749,226.0,30493.0
QR,POJISTNE,72902929,749,51.0,30494.0
UV,NULL,44345706,749,26.0,30495.0
YZ,SIPO,4588097,750,6615.0,30496.0
GH,SIPO,74106764,751,2363.0,30497.0
ST,SIPO,12794679,752,139.0,30498.0
UV,NULL,44654941,752,5568.0,30499.0
AB,SIPO,81654536,753,1602.0,30500.0
GH,SIPO,22047943,754,1454.0,30501.0
GH,SIPO,54826593,754,1629.0,30502.0
CD,SIPO,65842372,755,3889.0,30503.0
UV,NULL,18141162,755,1443.0,30504.0
CD,SIPO,82420587,757,810.0,30505.0
KL,NULL,64578419,757,2289.0,30506.0
UV,SIPO,40699601,759,1952.0,30507.0
OP,SIPO,1005852,760,3403.0,30508.0
OP,NULL,88799416,760,894.0,30509.0
AB,POJISTNE,76297777,760,909.0,30510.0
GH,SIPO,26588875,762,3895.0,30511.0
CD,SIPO,9127396,763,7417.0,30512.0
EF,SIPO,41232329,764,2360.0,30513.0
YZ,SIPO,65254580,766,7032.0,30514.0
KL,SIPO,91866522,767,3564.0,30515.0
QR,NULL,39504963,767,504.0,30516.0
GH,POJISTNE,63160019,767,109.0,30517.0
KL,NULL,32800996,767,22.0,30518.0
KL,SIPO,50946819,768,2814.0,30519.0
IJ,SIPO,54412794,771,214.0,30523.0
CD,NULL,28503686,771,4816.0,30524.0
IJ,SIPO,69179099,772,4225.0,30525.0
YZ,NULL,62614697,772,660.0,30526.0
WX,POJISTNE,50320124,772,280.0,30527.0
EF,SIPO,6431270,775,1168.0,30530.0
ST,NULL,6988245,775,2439.0,30531.0
YZ,SIPO,44794058,776,2277.0,30532.0
MN,NULL,45458602,776,1036.0,30533.0
IJ,POJISTNE,79007082,776,170.0,30534.0
GH,UVER,7662755,777,6412.0,30535.0
UV,SIPO,72554701,780,6220.0,30536.0
UV,SIPO,94061445,781,2054.0,30537.0
IJ,SIPO,82476073,782,3094.0,30538.0
UV,NULL,68542945,782,2472.0,30539.0
MN,SIPO,85706555,783,3242.0,30540.0
IJ,SIPO,47865402,784,1485.0,30541.0
KL,NULL,80516755,784,1215.0,30542.0
GH,POJISTNE,98420869,784,109.0,30543.0
AB,NULL,51943343,784,701.0,30544.0
MN,UVER,34928149,785,4335.8,30545.0
CD,SIPO,69687145,785,7395.0,30546.0
MN,SIPO,96078651,786,4953.0,30547.0
IJ,NULL,47281622,786,365.0,30548.0
GH,SIPO,43629378,787,4395.0,30549.0
OP,NULL,81038975,787,122.0,30550.0
OP,SIPO,80561762,788,3096.0,30551.0
OP,SIPO,64140730,789,2153.0,30552.0
OP,NULL,84300315,789,1641.0,30553.0
AB,UVER,13870329,789,1522.0,30554.0
MN,UVER,86892044,790,4335.8,30555.0
CD,SIPO,11072284,791,3054.0,30556.0
AB,SIPO,75295537,792,485.0,30557.0
AB,NULL,50819605,792,1326.0,30558.0
MN,POJISTNE,90125488,792,588.0,30559.0
CD,SIPO,41663390,793,1212.0,30560.0
OP,NULL,25394970,793,204.0,30561.0
YZ,POJISTNE,95059883,793,851.0,30562.0
EF,SIPO,49722951,794,1107.0,30563.0
YZ,NULL,95150184,794,907.0,30564.0
CD,SIPO,39119124,795,2976.0,30565.0
CD,SIPO,6413495,798,2182.0,30566.0
ST,SIPO,70286303,800,2203.0,30567.0
IJ,NULL,79600321,800,299.0,30568.0
ST,SIPO,28209829,801,2565.0,30569.0
MN,NULL,60788422,801,767.0,30570.0
UV,SIPO,13280040,802,1876.0,30571.0
KL,SIPO,68166583,804,2342.0,30572.0
AB,NULL,77494382,804,682.0,30573.0
EF,LEASING,11602461,805,1424.4,30574.0
QR,SIPO,33725094,806,2298.0,30575.0
IJ,SIPO,21882123,807,12579.0,30576.0
QR,UVER,95864551,808,4492.0,30578.0
GH,SIPO,26098048,809,8298.0,30579.0
UV,SIPO,99310320,810,2076.0,30580.0
WX,UVER,22673315,811,5171.7,30581.0
ST,SIPO,41519075,812,9128.0,30582.0
IJ,UVER,39089608,813,2025.7,30583.0
GH,SIPO,1200831,814,1598.0,30584.0
KL,SIPO,15360969,814,632.0,30585.0
MN,SIPO,93358599,815,1949.0,30586.0
OP,UVER,35554933,816,2025.7,30587.0
QR,SIPO,67616367,816,4514.0,30588.0
GH,SIPO,53805935,817,4605.0,30589.0
AB,UVER,75855749,817,8975.0,30590.0
QR,SIPO,12900066,820,210.0,30594.0
AB,NULL,81232100,820,5367.0,30595.0
QR,SIPO,37818032,821,1436.0,30596.0
AB,NULL,89886223,821,651.0,30597.0
MN,SIPO,92287319,822,1784.0,30598.0
CD,SIPO,43020331,823,62.0,30599.0
WX,NULL,75077736,823,1515.0,30600.0
AB,POJISTNE,51397413,823,612.0,30601.0
CD,SIPO,30595302,824,5406.0,30602.0
YZ,SIPO,35577237,825,9235.0,30603.0
YZ,UVER,87110560,825,4423.0,30604.0
KL,SIPO,33696842,826,4550.0,30605.0
YZ,NULL,5275464,826,866.0,30606.0
WX,POJISTNE,37950855,826,169.0,30607.0
QR,SIPO,21975636,827,2260.0,30608.0
KL,SIPO,18580800,828,8852.0,30609.0
UV,SIPO,85781967,829,2120.0,30610.0
QR,SIPO,94460784,831,2291.0,30611.0
GH,SIPO,30598807,832,2135.0,30612.0
GH,SIPO,3151357,833,3462.0,30613.0
CD,SIPO,48387557,834,2473.0,30614.0
AB,SIPO,7416719,836,125.0,30617.0
MN,NULL,12516117,836,2934.0,30618.0
AB,SIPO,57949954,837,9250.0,30619.0
GH,SIPO,73115485,839,4254.0,30620.0
MN,SIPO,8011526,840,4606.0,30621.0
IJ,SIPO,1747614,841,2109.0,30622.0
IJ,SIPO,84613001,842,3278.0,30623.0
EF,SIPO,10746133,843,955.0,30624.0
WX,NULL,32156717,843,128.0,30625.0
WX,POJISTNE,16661399,843,897.0,30626.0
ST,SIPO,37441408,844,1640.0,30627.0
GH,NULL,24649799,844,12531.0,30628.0
IJ,SIPO,33191889,845,9651.0,30629.0
WX,UVER,61563986,846,7795.5,30630.0
OP,SIPO,79923873,848,3400.0,30631.0
ST,NULL,72638684,848,1590.0,30632.0
UV,POJISTNE,7052839,848,1025.0,30633.0
EF,SIPO,23098129,850,14811.0,30634.0
KL,LEASING,59494537,851,2090.0,30635.0
GH,SIPO,75825410,851,3254.0,30636.0
IJ,NULL,26014739,851,881.0,30637.0
GH,SIPO,3289789,852,69.0,30638.0
KL,NULL,63201045,852,2013.0,30639.0
AB,SIPO,85631608,853,4673.0,30640.0
QR,NULL,71826153,853,1378.0,30641.0
AB,SIPO,21777671,854,382.0,30642.0
KL,NULL,41849011,854,1105.0,30643.0
IJ,POJISTNE,6306148,854,2843.0,30644.0
OP,UVER,54977858,854,1817.0,30645.0
KL,SIPO,31062770,855,6608.0,30646.0
UV,SIPO,71847098,856,3625.0,30647.0
ST,NULL,69347637,856,571.0,30648.0
CD,POJISTNE,45113939,856,137.0,30649.0
KL,NULL,66175556,856,1404.0,30650.0
AB,SIPO,51452183,857,3019.0,30651.0
ST,SIPO,28566694,858,5456.0,30652.0
ST,SIPO,87632876,859,463.0,30653.0
MN,NULL,97751479,859,855.0,30654.0
AB,POJISTNE,76049786,859,1657.0,30655.0
IJ,NULL,37609326,859,955.0,30656.0
AB,SIPO,19660163,860,8071.0,30657.0
ST,SIPO,19577122,861,9105.0,30658.0
IJ,NULL,36303168,861,478.0,30659.0
AB,SIPO,95404332,862,3122.0,30660.0
UV,LEASING,57466894,863,4433.3,30661.0
CD,SIPO,35133409,863,6087.0,30662.0
MN,SIPO,78955989,864,3699.0,30663.0
QR,SIPO,38805490,865,409.0,30664.0
OP,NULL,20329344,865,1885.0,30665.0
YZ,SIPO,81990486,866,465.0,30666.0
EF,NULL,26753026,866,38.0,30667.0
CD,POJISTNE,94022661,866,504.0,30668.0
MN,NULL,70676672,866,3844.0,30669.0
EF,SIPO,96948867,867,9718.0,30670.0
ST,NULL,12128901,867,2820.0,30671.0
IJ,POJISTNE,10908985,867,405.0,30672.0
ST,SIPO,6806827,868,3239.0,30673.0
ST,NULL,2121645,868,3119.0,30674.0
EF,SIPO,43178206,870,4562.0,30675.0
OP,SIPO,96428060,871,5168.0,30676.0
QR,SIPO,4002279,872,2762.0,30677.0
CD,SIPO,22322130,873,878.0,30678.0
QR,NULL,57947230,873,1540.0,30679.0
YZ,POJISTNE,91838556,873,2211.0,30680.0
UV,UVER,38070190,873,2975.0,30681.0
